username,retrieved,crunchbase,precision@40,recall@40
wildtreetech,"['wildtreetech', 'DenkDochMal', 'johanjanssen42', 'Chaos_Typ35', 'Grantlhuawa', 'mcuban', 'AntoineGuery2', 'StevenLRX', '_HeinzEinz', 'mchofisi', 'CommunicatMind', '_LuckyLand', 'Modo_2015', 'annii_lii', 'axayg', 'foulfahnder', 'AdamLocklin', 'DaniloDeRosa96', 'hewner82', '2teGuy', 'Clutcher', 'chbarto15', 'Schadi_CRS', 'Dentonic90', 'modigagan179', 'Ba_Serrano', 'alvaroarregui', 'MICHELPOLNAREFF', 'tmbejan', 'Nicope13', 'blAkeMusic4Life', 'HealthUntoDeath', 'LaszloGelabert', 'EigenesD', 'dstrssdsl', 'BdeCandolle', 'pascabl', 'do_gross', 'juan_vizcaino', 'purviparwani']","{'', 'nezasatravel', 'SwissPlorer', 'romo_wind', 'prediggo', 'quadrotech', 'magarental', 'SwissFinLab', 'inet_innovation', 'Navori', 'uepaa', 'signatys', 'picturepark', 'eyewaretech', 'ecollect', 'Securitas_CH', 'yaler', 'valid_global', 'ScanTrust', 'polyright', 'ThriveThemes', 'Filecamp', 'paatle', 'WEAVRSPACE', 'storyshaker', 'nanoxi_it', 'itesysag', 'Lifelike_Int', 'iccube', 'GIANTSSoftware', 'dermolockin', 'grydlanalytics', 'divio', 'BCPlatforms', 'BoltTC', 'tclogiciel', 'PrivaSphereAG', 'swisssafe', 'epfl_park', 'CyT_GmbH', '7SummitsIT', 'asset4', 'AVECTRIS_IT', 'ClimateKIC', 'prodibi', 'LargoUpdates', 'futureinstrmnts', 'micronarc', 'netcommsuisse', 'token0x', 'midrangdynamics', 'lsinstruments', 'BugBuster_Inc', 'metoki_digital', 'insightnesscorp', 'SafeSwissCloud', 'origondo', 'carbondelta', 'easymedservices', 'doublecheckyou', 'Trivadis', 'brainwaregroup', 'ThomasBorer', 'eurospider', 'ATLASexperiment', 'Newscron', 'domizilplus', 'zendatasec', 'solvaxis', 'skillchain_io', 'interventure_', 'innocard_ag', 'marquise_tech', 'AGTIntl', 'DaysExchange', 'ginettateam', 'vertyze', 'meditrialtoday', 'dbiservices', 'palisis', 'adviceonlineag', 'vigilitech', 'mysmartme?lang=en', 'smartprimes', 'centraya_css', 'netguardians', 'recappit', 'connecti', 'Clinerion', 'oqtor', 'gestpub', 'incyma', 'ProDataGroupIT', 'publiwide', 'citavi', 'Living_PlanIT', 'voltimum', 'kompitech', '1cryobio', 'ecoinventcentre', 'swissprogroup', 'eskiis_com', 'games2be', 'goFundbase', 'digit_gardener', 'Medela_US', 'uspag', 'amanoxsolutions', 'xovis_ag', 'wef', 'threemaapp', 'moneyland_ch', 'bluebotics', 'abonobo', 'dosgroup', 'nelmio', 'imito_ag', 'revapost', 'mindfire_global', 'digidna', 'OpenPackaginNet', 'anecova', 'bradyplc', 'gmc_net', 'yourehab', '2BDmeetings', 'optimomedical', 'PrepayWay', 'SapphireInn', 'boardsoftware', 'panalpinagroup', 'crowd_ch', 'polixis', 'getflynt', 'b3b', 'blankpageag', 'flavorwiki', 'canoo', 'TRANSLATION_PRO', 'swissquant', 'ti8m_ag', 'SIMoreDualsim', 'planikwebapp', 'leuchterits', 'dybuster_en', 'SwissDevJobs', 'kunendo', 'puzzleitc', 'somoskiwi', 'trilead', 'emeeyou', 'neuropro_ch', 'tchat_app', 'app_jeffrey', 'antistatique', 'lumaseven', 'searchbox', 'amazeelabs', 'energymrktprice', 'TeamupCalendar', 'goeat_me', 'bitvoodoo', 'ventoo', 'base7booking', 'innmindcom', 'keskival', 'klokantech', 'easygiga', 'axonvibe', 'punkt4info', 'arviemAG', 'QuercusApp', 'kandoubus', 'montemedia', 'mobile_bridge', 'hivemindswiss', 'webfoundation', 'scandit', 'BeeePlatform', 'ict4peace', 'EZYcountsuisse', 'swissmineag', 'MakeSends', 'stimmtag', 'PapayaPods', 'midonet', 'methodsandtools', 'brtsolutions', 'eth', 'eventboost', 'bexiocom', 'mykolabcom', 'europaysolution', 'iNovitasAG', 'descartesfin', 'LibertyProjectD', '__exm__', 'ALSOHolding', 'eranea', 'qumramAG', 'ErgonAG', 'madeinlocal', 'Dealini', 'immodating', 'ctrmforce', 'tempestsocial', 'orvium', 'xorlabsec', 'Pryv', 'yutongo', 'intalpha', 'ypsys', 'pitcherdotcom', 'enluf', 'xnotesalliance', 'proaxiaconsulti', 'groosker', 'meteomatics', 'parkit_ch', 'bisongruppe', 'enersissuisse', 'Luxoft', 'AkashaProject', 'Temenos', 'pingencom', 'insideCity_ch', 'Epteca', 'cloudbrokergmbh', 'catcheyeteam', 'openployer', 'interprefy', 'Aras_PLM', 'digitaliKaTweet', 'poinzapp', 'enlifeag', 'jahia', 'ERP4SME', 'valanticDigital', 'scala_lang', 'Coresystems', 'digitisme', 'robolem', 'geopraevent', 'marathonsprache', 'itartis', 'quantesys', 'policystorech', 'alogoanalysis', 'opigeneva', 'Tresorit', 'rusadasoftware', 'termin2go', 'SDSCdatascience', 'quantonomiker', 'adnovum', 'mydesq', 'icoachingch', 'tabrasco', 'wavemindsarl', 'heymate_works?lang=en', 'sicpaofficial', 'appway', 'threatray', 'arteria_ch', 'xyxle_network', 'MESPAS_Software', 'coreledger', 'evoluteswiss?lang=en', 'vileagmbh', 'aspediens', '_digitalleaders', 'astinaag', 'customweb_gmbh', 'yoveo_ag', 'DiamesMES', 'ovh_uk', 'mirrakoi_', 'AlpineDC', 'cblelectronics', 'immuniweb', 'gdpr_raptor', 'Avaloq', 'Youblisher', 'Weblaw', 'cotecna', 'theelectricfeel', 'punkt', 'nxsgp', 'DeviceGateway', 'mibexsoftware', 'veriflies', 'Gilytics', 'Swiftmind', 'wecheerio', 'KryptoPal', 'retailqrcom', 'LUKRUMapp', 'tallyfox', 'evolaframework', 'hdactech', 'textshuttle', 'storyfab_app?', 'SitewerkDigital', 'TeylorAG', 'adobeexpcloud', 'aequicens', '1DropDx', 'aiomacom', 'MachinaTrader', 'digitrep', 'olympe_sa', 'wuala', 'myriadgroup', 'kolabnow', 'jooikchannel', 'skillharbour', 'JobsMarkt', 'i_protus', 'Swiss_Security', 'nanoliveltd', 'compasssecurity', 'mindonsite', 'nexosag', 'intentorehab', 'QACube', 'jilion', 'mobicamp', 'cerri_com', 'teconnectivity', 'zazukocom?lang=en', 'SqeedTime', 'LakeDiamond', 'FHaptics', 'ComergeAG', 'Embiontech', 'teserakt_io', 'PeekeApp', 'LinumLabs', 'TieTalent', 'Ethicalgmbh', 'auterion', 'yerrasolutions', 'transportfever', 'tezosfoundation', 'alpiq', 'AmstadDigital', 'swissre', 'beqom_', 'SwissBlockTech', 'tagatorls', 'thingdust', 'AvertuApp', 'dacuda', 'IMSD_Analytics', 'endignoranceorg', 'The_ZapStore?lang=en', 'vshn_ch', 'home_pad', 'kaywa', '_futurae', 'startfeld', 'forexusch', 'sitasys', 'unblu', 'welante', 'GovFaces', 'citiviz', '42talents', 'eqipazh', 'Crowd4Cash', 'Sono_Coin', 'leanitcons', 'Sportradar', 'iamsocialfabric', 'raidixsoftware', 'microcaps1', 'swissistent', 'linkswiss', 'totemi_app', 'cvcoin_ico', 'Above_Security', 'alacartemaps', 'spitch_ag', 'dfinity', 'calcmenu', 'cognita', 'apmtechnologies', 'benenergyag', 'Vidinoti', 'baumergroup', 'DisoAG', 'veltigroup', 'sicap', 'neuropie', 'starmind', 'epfl_en', 'NTHMobile', 'gew_switzerland', '_CV_VC_', 'mimacom', 'raskinformac', 'Moka_Studio', 'SYSGEM', 'claraswisstech', 'skybow', 'binaryedgeio', 'st_association', 'habitusnet', 'keylemon', 'adviscent1', 'hpguellich', 'rovenso_ch', 'typewise_app', 'linkonomics_com', 'retin_ai', 'geste', 'advoretto', 'accounto_tech', 'procivisag', 'getsnaq', 'Advisay', 'SwissQualiQuest', 'genview3d', 'tagxyapp', 'epibasel', 'agflow', 'analyticalmiro', 'dunegestion', 'itml_gmbh', 'lookmove', 'Aaquama', 'ProtonMail', 'passenger_tv', 'Climeworks', 'michaelfrei10', 'billteapp', 'contrexx', 'webots', 'TheArxum', 'boxdroper', 'algo__trader', 'dooldy4talents', 'mondaine_watch', 'claude_stabile', 'projektneptun', 'lucysecurity', 'Stignergy', 'blockchainsociety.ch', 'bitforge', 'acronis', 'fly_ability', 'Envion_org', 'zeix', 'airstudioch', 'realprivatedeal', 'www.codeparc.com', 'aelertech', 'tpg_com', 'quantis_intl', 'TiberiusCoin', 'energyoniot', 'pEp4Privacy', 'swisscom_de', 'Sio_db', 'sourcepole', 'esigroup', 'Pixelhouse', 'RookMedia', 'DataphoneAG', 'theground_up', 'EoSportfolio', 'Frontify', 'reprisk', 'unit8co', 'powzyapp', 'luckabox', 'sublimd_com', 'pvlsetweets', 'embotechag', 'adaptricity', 'hubersuhner', 'w3lcome_signin', 'scrtsa', 'limmex', 'dizmos', 'creal_3d', 'HyetisWatches', '_cyel_security', 'senstech', 'propal_z', 'Berclyservices', 'SITAOnline', 'apptitudech', 'turicode', 'nothingagency', 'MERA_SwS', 'flatevofficial', 'SecurionPay', 'Talentory', 'sedintech', 'decentlab', 'ipt_ch', 'bmi_lab', 'sherpany', 'boataffair', 'numbrs', 'smartwall_ai', 'care_integrator', 'liip', 'eHyve', 'jinbox', 'fookessoftware', 'balzano_en', 'auxivo', 'LiskHQ', 'right_mesh', 'Amaris', 'minicom_digital', 'BNC_CH_DE', 'knime', 'trekksoft', 'kudelskisec', 'reamisag?lang=en', 'prizzmtwt', 'AutoForm_Eng', 'onelabsolutions', 'peakhunterapp', 'triple_quote', 'EverdreamSoft', 'tiki4startups', 'everycook', 'wincansoftware', 'reichle_massari', 'finnovationch', 'atfinity', 'presspectrum', 'decentriq', 'ibvsolutions', 'fixposition', 'gmeliusTM', 'OfferTubeCH', 'actuafilms', 'mind_cast', 'ShareCharge', 'jomasoft', 'picstarsdotnet', 'avatariontech', 'netstream', 'UDITIS_gather', 'Boldomatic', 'mayoris', 'smartie_ch', 'Dorado_ICO', 'altooag', 'payrexx', 'EPS_Amycard', 'WeAreKBSD', 'balesio', 'daedaleanai', 'flyerbeeee', 'nomadesswiss', 'greenet2015', 'Golden_Frog', 'sixsentix', 'drallo_HQ', 'pixmeo', 'matt_gabriel_uk', 'ethstatus', 'Skope_MRI', 'letstalktome', 'ecostarter', 'snoopal', 'sachemalive', 'swissapproach', 'routerank', '@helloiconworld', 'bally_swiss', 'thinkee_ch', 'BPA_SOLUTIONS', 'wildtreetech', 'MysteriumNet', 'tapenta', 'digiDingo', 'nagrakudelski', 'wire', 'sigesellschaft', 'moornetworks', 'sandsiv', 'etalia_net', 'twoogroup', '3ids', 'infosys', 'crowdhouse_ch', 'sysmosoft', 'exoscale', 'vanamco', 'miromicoag', 'alltron', 'migros', 'GenLots', 'tryngo', 'Fluttoh', 'webbee', 'hypotheko', 'itrisenterprise', 'echonovum', 'd4workz', 'sixsq', 'gde_dems', 'papersDev', 'biowatch1', 'SecureSafe', 'msg_global', 'cloudscale_ch', 'PulseOnHR', 'mnkgroup', 'ganttplanner', 'agence_inovae', 'profaxverlag', 'abilect_sarl', 'getavrios', 'agrosustain?lang=en', 'scaling4good', 'faceshift', 'oxial_grc', 'globoozag', 'swissq', 'novaccess', 'alpvision', 'amphasys', 'taboo_breaker', 'pracman_ag', 'traxessag', 'DECENTplatform', 'triforknews', 'finartisfintech', 'versicherix_ch', 'lostnfoundag', 'PrimeurWorld', 'SafeSwiss', 'staubligroup', 'trustshapers', 'SmartLettuce', 'instengine', 'Expedismart', 'kibesu', 'baculasystems', 'subbrgroup', 'inacta', 'hey_beacon', 'cloudxls', 'bvckup', 'holodiavr', 'evolusyssa?lang=en', 'UTRUST', 'joe4security', 'theabyss', 'cfxsoftware', 'SAGE_Prospero', 'EulerFoundation', 'DigipharmTeam', 'hacknowledgech', 'sagafoundation', 'ozics', 'mobino', 'fronttrail', 'locateech', 'leancomgmbh', 'DetectiveZurich', 'ipaster', 'systemorph', 'shiftcryptohq', '56kCloud', 'Vantino_IT', 'artanimAI', 'sobees', 'Still_active', 'pride2015', 'secude', 'ardaviraftech', 'media', 'swiss_as', 'buchersuter', 'finaquant', 'beaconsmind', 'Monetha_io', 'Aleph_Archives', 'TastierTeam', 'fontself', 'goldenTech_SA', 'sonicemotion', 'infoBGT', 'LORIOTio', 'datingfactory', '1702ai', 'nymproject', 'carpathia_ch', 'santimentfeed', 'kiwiconsultants', 'zipch', 'pyxis_suisse', 'securosys', 'Team_FROX', 'AMoTech_CH', 'rb2_robotics', 'itidswell', 'profilaprivacy', 'panterch', 'Tangem', 'camptocamp', 'BSI_Software', 'Nexavis', 'GSX_Solutions', 'iprovainvents', 'INESCRM', 'neurobatnet', 'causal_sarl', 'contentserv', 'tradeyourmind', 'securaxis', 'iterativ', 'sandpiper_dpay', 'atpointag', 'nanio_en', 'rebelsapp', 'SosenseMagazine', 'hiboutik', 'iCommunityAG', 'TheSwissDigital', 'coppay_io?lang=en', 'AmbrosusAMB', 'CrossCastSystem', 'IterationCorp', 'mymemonic', 'cytosurge', 'mt_sarl', 'startups_ch', 'asqprotocol', 'we_can_fund', 'smartcockpit', 'beyond_animal', 'schweizeraktien', 'onevisagesa', 'hulbeeus', 'nccgroupplc', 'alethena_rating', 'Easy_Render', 'irewindGlobal', 'GlassIGnews', 'quantreex_adm', 'GeckoResearch', 'GPSTinfo', 'is_phone', 'ixoworld', 'PredictiveLayer', 'InfoTPAcademy', 'comsaglobal', 'vujadeltd', 'spinetix', 'lfieldwireless?lang=en', 'adfinissygroup', 'PowerCodersHQ', 'ti_piu', 'annanow', 'eingrad', 'smallpdf', 'comfylight', 'LintaoSA', 'approppo', 'AgriCircle', 'cloudlynx', 'redlegg', 'corpcrypto', 'glowbase', 'sanovationag', 'shopiblock', 'trapezegroupeu', 'lucernefestival', 'KITRO_FoodWaste', 'nhumi_tech', 'dfrcag', 'secutix', 'nefos4SFDC', 'barberlycom', 'mycamper_ch', 'planetintus', 'quantalea', 'cashgate', 'edsitech', 'CaplenaCH', 'tebicom', 'fanpictor', 'pikciochainpkc', 'swissqual', 'ncloudswiss', 'mobilenuggets', 'officialslliks', 'ECUREX', 'creaholicsa', 'searchch', 'reederapp', 'enloya', 'virtuallylive', 'caseboxcms', 'mysquirro', 'leicageosystems', 'shore_li', 'Klewel', 'pix4d', 'mindmazesa', 'web3foundation', 'twitter.com', 'axoone', 'teleportninja', 'teambookapp', '89grad', 'netandbuy', 'senozon?lang=en', 'sonarsource', 'genohm', 'memoways', 'cscsch', 'IDQuantique', 'blackcamp_co', 'lzlabsg', 'lonzagroup', 'CasperAPI', 'Blackphone_ch', 'localsearch_ch', 'Xatena_AG', 'AscompAG', 'spiegroup', 'NexthinkNews', 'KyosCH', 'swissrealcoin', 'includeed', 'easycrypt_co', 'normdecs', 'datacomm360', 'nviso', 'tooyoodesk', 'efon_ch', 'ApiaxCOM', 'colada_sh', 'hairlist_ch', 'Speicherbox', 'SIINDA', 'xtendx', 'UrbanFarmersCH', 'headstore', 'swisseuresearch', 'oneclick_cloud', 'oxibisa', 'themetahash', 'teamstryber', 'imina_tech', 'openwt', 'digitalSTROM', 'collanos', 'dotphoton', 'psyndch', 'advertima', 'zesscom', 'fit_fund', 'ikentoo', 'onlineportale', 'Agedo_GmbH', 'glassnode', 'aurachain_ch', 'millipay', 'cassantec', 'apswiss', 'teleretail_ag', 'stormcorpbi', 'privus_', 'immomig', 'kabade1', 'sap', 'Credema_eu', 'sendtaskio', 'pcloudapp', 'eulitha_ag', 'bluesigntech', 'Synacts', 'thecfinancials', 'sitaonair', 'jimifitness', 'sbootstrap', 'snukrapp', 'morphotonix', 'thefabricdotcom', 'swissdrones', 'melonport', 'ictswitzerland', 'infonio_com', 'kolabsys', 'chaumet', 'OsmoBlue', 'nectarfinancial', 'smartfactory_ch', 'mailcleaner', 'zwooky', 'edgelabrisk', 'k_expert', 'geoboxag', 'additivag', 'ITrockt', 'ohouart', 'peoplexs_en', 'ors_ico', 'darix_vizir', 'hidoraswiss', 'guuru_news', 'coppeliarobotic', 'ule_alliance', 'servix1', 'ewise_solutions', 'LEVTechnology', 'wisekey', 'planyocom', 'Y_PARC', 'qnnectme', 'SECU4', 'AgAuCrypto', 'quadient', 'acteamo', 'pentach', 'veeam', 'lunchgate', 'finform_schweiz', 'pumptire', 'vizago', 'AkselosCAE', 'imverseio', 'AmunAG', 'TeqAtlas', 'HAL9kVC', 'orchidebt', 'red_cad', 'eyescale', 'shortcutmedia', 'Tech_Forum_Zug', 'AaaccellL', 'luxurysociety', 'swissinso', 'MBandF', 'Bawler__', 'dronelogbook', 'tripmodeCH'}",0.025,0.0
